tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,label
9.383529422,9.46413018,9.207800177,8.230279273,3.622554644,-1.712191798,-1.202098218,-0.708264627,0.939012755,0.864717361,0.406737256,0.918163306,0.094183863,unstable
5.692537662,0.549868451,1.877168355,3.253952919,4.01066755,-1.226114946,-1.441272399,-1.343280205,0.990664088,0.51940624,0.489620599,0.49430065,-0.003396048,stable
5.899785607,2.062536507,3.274168843,8.762071662,4.524846474,-1.124250306,-1.756647801,-1.643948367,0.261517497,0.568872712,0.680969654,0.16491543,-0.031136448,stable
2.698213719,0.58420183,6.431757008,4.944892916,4.108251767,-1.56740931,-1.795316092,-0.745526364,0.107058686,0.198203799,0.842735545,0.94668898,0.035230574,unstable
3.788649981,9.287779597,9.813026546,9.035300529,3.68136356,-1.113772927,-1.582313481,-0.985277152,0.741399924,0.399430669,0.499862735,0.454774406,0.039158507,unstable
3.032378925,2.084951047,4.755246574,5.995070366,4.61611689,-1.565714002,-1.873325733,-1.177077156,0.842214349,0.292410282,0.700316249,0.251332805,0.020166405,unstable
4.708330482,7.331754885,3.332364389,3.903076469,2.6090168,-0.87277332,-0.637946802,-1.098296679,0.931394186,0.08391856,0.670055376,0.720136258,0.057478471,unstable
9.269384519,6.282764622,2.89854692,6.130848282,2.743375924,-0.816115068,-1.187519719,-0.739741137,0.256996113,0.904590511,0.412904141,0.493871391,0.04231102,unstable
4.9872252,1.688508084,7.981687835,8.454263419,3.876857702,-1.308648634,-1.732364312,-0.835844757,0.309211214,0.650119791,0.955351013,0.080082495,0.010240822,unstable
2.57470079,9.595194485,5.753510265,6.544644149,3.678383642,-0.987012997,-1.489212273,-1.202158372,0.368141091,0.467783656,0.953077858,0.101725591,0.024146496,unstable
3.218707176,4.737415367,6.248560302,6.317936306,3.154465004,-0.627999625,-1.943580275,-0.582885104,0.579449484,0.915993156,0.202043557,0.334398784,0.036965484,unstable
3.905805276,5.30130936,3.976920258,6.03271344,4.321247089,-0.968058658,-1.950394681,-1.402793751,0.400894973,0.75633027,0.218797412,0.186913202,0.012047671,unstable
5.116781207,1.349770664,7.083652445,0.856951077,4.007726453,-1.6516052,-1.438026412,-0.918094841,0.525354322,0.517442623,0.265500935,0.720542159,-0.050074758,stable
6.585737957,2.003472693,8.470013595,7.963256148,3.82043026,-0.95353697,-1.26295978,-1.60393351,0.569022636,0.928518357,0.762322782,0.942196909,0.063226157,unstable
1.493487475,4.453221052,1.712646763,8.129778959,3.408756472,-0.87559269,-1.229490388,-1.303673393,0.792169706,0.578597263,0.978670809,0.119203632,-0.034546476,stable
6.566335501,6.341513459,3.082529675,5.960100066,3.796836475,-1.646340542,-1.278748504,-0.871747428,0.994963964,0.912998528,0.114257989,0.281991417,0.068479759,unstable
9.082082915,6.831029561,9.63762475,3.45047483,4.58938895,-1.638728094,-1.780604817,-1.170056039,0.349748582,0.485983501,0.414370067,0.223367555,0.021295322,unstable
3.907092134,2.709169311,3.870964476,9.557960175,4.86280654,-1.613553,-1.283425084,-1.965828456,0.089031419,0.940805797,0.072627813,0.289833427,-0.017706907,stable
8.375212592,8.50930551,8.373465363,5.713347097,2.890848282,-0.541988484,-1.176821471,-1.172038327,0.670863497,0.322194597,0.438786445,0.828139331,0.064786783,unstable
7.575303429,8.570308339,7.462715071,5.029567681,3.010629527,-0.607346528,-0.509465085,-1.893817914,0.831436133,0.706863474,0.723254574,0.142082171,0.073901355,unstable
9.530790597,3.539209025,4.615553185,6.60088808,3.017213391,-1.079588021,-0.836033334,-1.101592035,0.268347011,0.206258647,0.854009651,0.85343609,0.048744677,unstable
7.997508445,4.858235071,8.753314894,0.873447303,3.46088247,-0.742160932,-1.306814612,-1.411906926,0.98991197,0.313851087,0.406265578,0.462190597,0.027080097,unstable
3.316677105,5.208829946,2.845330135,5.518467326,2.729464058,-1.172275596,-0.698809165,-0.858379297,0.282865666,0.970079094,0.261091419,0.071040651,0.003325654,unstable
2.583351463,6.44854714,7.978923321,4.967675942,4.3367183,-1.529188225,-1.551681535,-1.25584854,0.290952759,0.409081024,0.276881198,0.219563199,-0.018594104,stable
2.202960544,8.45054499,3.98358448,6.676700907,5.454501235,-1.623678063,-1.91156689,-1.919256281,0.984157797,0.743159742,0.885223222,0.719666059,0.058329265,unstable
1.501332982,9.063359137,6.736563778,2.913821179,2.936230989,-0.801942864,-1.142663464,-0.991624661,0.851095093,0.895717759,0.251482316,0.594500056,-0.004811508,stable
7.960998786,6.143968995,1.300387822,6.394041647,4.001253427,-1.436414283,-1.43784264,-1.126996504,0.938887913,0.324340563,0.928867286,0.32059958,0.018257501,unstable
8.78461793,7.343644129,9.416013389,6.145639204,3.590627201,-1.826379241,-1.253581809,-0.510666151,0.865782665,0.356035784,0.524802773,0.725274593,0.07321497,unstable
3.606443268,5.906711515,4.93520789,7.287684235,3.010442773,-0.699326638,-1.342086716,-0.969029418,0.481296767,0.893924478,0.835562474,0.676367756,0.085758911,unstable
3.79866047,8.325777014,3.849890458,5.95706487,4.300472456,-1.400811393,-1.435057488,-1.464603575,0.386494673,0.460622912,0.343737668,0.898247611,0.043380075,unstable
4.607837283,2.804509713,4.245308678,0.555562266,3.343995292,-0.882326937,-0.613982958,-1.847685398,0.258069456,0.476940417,0.939218464,0.761865349,-0.00717582,stable
5.804343579,3.413052195,6.839827157,4.835384473,2.776787998,-1.113894457,-1.116780219,-0.546113322,0.187635779,0.365161749,0.628934529,0.745483875,0.037586548,unstable
1.805551193,3.179155023,9.438052179,3.238699568,3.330846431,-1.331490341,-1.274336313,-0.725019777,0.717974257,0.428535455,0.43296346,0.913810535,-0.04187977,stable
1.379639753,7.665358366,3.031955179,1.537444019,4.508933397,-1.801158433,-0.713126314,-1.99464865,0.37147068,0.947584819,0.24243381,0.244543183,-0.013926439,stable
2.523424988,6.937215121,3.18324895,2.997162916,3.223782701,-0.505016929,-1.632447471,-1.086318301,0.906709216,0.462251082,0.977663016,0.882100537,0.066796724,unstable
0.80279115,2.196255809,9.606510882,1.072476492,3.416439872,-1.590336363,-0.64220954,-1.183893969,0.631024926,0.42666615,0.877875549,0.957496663,-0.034084704,stable
9.638349444,2.08027367,3.363083044,4.031136967,2.939738746,-0.637977829,-0.584640826,-1.717120091,0.703569513,0.778086591,0.833185075,0.789359165,0.012518018,unstable
8.103620519,2.189719437,8.045354058,2.133848587,3.599313043,-1.000186813,-0.609232549,-1.989893681,0.322994805,0.729492275,0.642954361,0.909535753,-0.009114107,stable
9.84027349,7.49008397,7.309796002,4.588958359,4.504264485,-0.925074504,-1.890512998,-1.688676983,0.909631253,0.922700953,0.890180546,0.245041595,0.087444265,unstable
2.232322652,7.567921094,2.982827618,2.868459908,3.305260979,-1.037089268,-1.76553365,-0.502638061,0.462170174,0.850865401,0.553107393,0.706126061,0.017863375,unstable
2.664183595,0.64398749,3.496373395,5.331545403,4.820060897,-1.630108828,-1.361283355,-1.828668714,0.875648246,0.463000515,0.906731006,0.98046462,0.059255819,unstable
6.909506045,7.12037621,3.301455937,0.689736969,2.815229018,-0.787994274,-1.417923623,-0.609311121,0.309714548,0.534639837,0.573990823,0.564429846,-0.019088782,stable
9.570625173,7.722844452,8.010255163,9.289790217,4.221344825,-1.578994693,-0.772779595,-1.869570538,0.810361186,0.331694765,0.464504916,0.976468653,0.07892043,unstable
5.094262531,1.444547719,9.486065505,3.204600252,4.918363298,-1.919877747,-1.967218509,-1.031267042,0.785066813,0.982948843,0.542640408,0.925056441,0.00705016,unstable
2.675201773,4.561642387,1.440800351,2.348286143,3.336041214,-1.179179984,-1.277973574,-0.878887657,0.237082131,0.215846969,0.317710494,0.1641245,-0.03711019,stable
9.820843924,3.727019232,6.679521392,1.859719677,2.203387172,-0.603001608,-0.967453654,-0.632931909,0.36968894,0.794456088,0.515626178,0.116421951,0.007872973,unstable
3.321848867,5.634008559,3.444982263,5.03559572,3.239288965,-1.625224955,-0.712345013,-0.901718997,0.236868597,0.700564185,0.321273623,0.587893079,0.029997649,unstable
5.701267121,9.601239055,6.684272605,1.441566057,2.855926189,-0.772487077,-0.966438536,-1.117000576,0.767514622,0.825273848,0.141450346,0.681712975,0.022260358,unstable
7.235672941,3.180841276,5.209573027,4.617256973,4.787634341,-1.616485475,-1.648845706,-1.52230316,0.826670072,0.517947104,0.868342512,0.396946269,0.068297481,unstable
1.191662903,8.001009033,9.155462421,4.386319318,2.933090635,-0.592340321,-1.341639472,-0.999110842,0.194667021,0.43200922,0.874727745,0.16661263,0.024610379,unstable
7.773226573,9.673263643,5.176584459,1.320253562,3.360036733,-0.544518254,-1.530091029,-1.28542745,0.185356913,0.756715372,0.247366318,0.34192445,0.002259285,unstable
7.823036044,3.177821845,0.857794857,5.266073902,3.527498809,-1.68422824,-0.536391884,-1.306878685,0.213190845,0.128247388,0.821695316,0.295409377,-0.042269638,stable
2.758200108,8.602547811,7.152385776,8.217864615,4.340597134,-1.930104269,-1.080786161,-1.329706703,0.580497302,0.114060842,0.088092829,0.256189221,-0.046573697,stable
9.216493508,5.738679036,3.449493388,6.209579981,3.456868436,-0.996971838,-1.111172456,-1.348724141,0.280399074,0.448737899,0.930243976,0.838961361,0.057008952,unstable
9.513528861,1.566200533,7.267757397,9.379674365,4.387017445,-1.624023969,-1.373418404,-1.389575071,0.207481423,0.60349346,0.487488041,0.228446556,-0.018497378,stable
8.66751741,5.314022107,2.286550046,8.908760839,3.384346468,-0.569878631,-1.551128508,-1.263339329,0.258274507,0.305326637,0.18009262,0.794178417,0.020962163,unstable
5.674781093,8.640613504,3.883348489,6.553403159,3.630083942,-0.979027167,-0.838868491,-1.812188284,0.398193782,0.387924759,0.454391395,0.937371861,0.054423485,unstable
5.760147334,7.822242418,6.082857783,9.511680534,3.96733454,-1.132475894,-1.277309359,-1.557549287,0.885471509,0.058333779,0.201139111,0.232331206,0.012942487,unstable
2.008860062,3.337039126,4.402089742,4.303284701,4.640885225,-1.305873443,-1.95945047,-1.375561311,0.647691882,0.125151335,0.643745496,0.572359747,0.009315105,unstable
6.164032018,2.071020577,6.960959149,7.331841933,3.310488151,-0.552450965,-1.393236211,-1.364800975,0.304754982,0.877791254,0.658425564,0.947199202,0.054297011,unstable
1.571293059,9.002125108,3.665363036,3.034438993,3.485328634,-0.722024891,-1.744324916,-1.018978827,0.884833812,0.951973416,0.809793696,0.886314389,0.007297013,unstable
5.083315336,9.444058288,3.534422727,7.155564101,3.703530664,-1.70277922,-0.58730589,-1.413445554,0.363990958,0.515198397,0.968138332,0.644653057,0.049183557,unstable
5.705712107,0.606954643,8.152052934,9.077202025,4.176411398,-1.151462125,-1.15624128,-1.868707994,0.335801039,0.28859174,0.456143618,0.133711731,-0.024494282,stable
4.462414506,6.561651926,6.025405037,7.227539535,4.737112303,-1.563148443,-1.80616153,-1.36780233,0.830272017,0.427497779,0.450586748,0.720054849,0.069398092,unstable
5.733249074,3.647051143,4.14200432,9.086615775,3.116341314,-0.794259026,-1.010509175,-1.311573114,0.71564728,0.804570079,0.126623989,0.4631754,0.03390106,unstable
3.143249652,9.137975596,7.818749872,7.191442674,2.953675599,-1.440050193,-0.566114264,-0.947511142,0.055067989,0.684656929,0.163238205,0.275605477,0.012410089,unstable
7.708489848,9.907290162,9.815149503,6.430035391,4.811442632,-1.957041863,-1.560069505,-1.294331264,0.283669032,0.940929214,0.770717069,0.405949831,0.070128197,unstable
9.282051944,3.210239069,2.273886643,7.424438456,3.08111581,-1.319973215,-1.026594133,-0.734548463,0.321931225,0.723714433,0.588039318,0.946022965,0.031082844,unstable
6.824222481,2.862068205,4.000540134,7.208989559,3.207908873,-1.659067762,-0.907665497,-0.641175614,0.457049637,0.563708909,0.381621534,0.602782857,0.028857363,unstable
1.382736909,4.148858969,1.698517703,3.970833244,3.763650981,-1.150550545,-0.728316915,-1.884783521,0.081180708,0.248604884,0.189232274,0.853533402,-0.042781122,stable
3.962268075,4.929120113,3.506033186,1.930728778,1.687356265,-0.594562764,-0.513030891,-0.57976261,0.095665981,0.302757918,0.700664556,0.211885673,-0.043898579,stable
3.109049268,3.927826707,9.266468931,9.408923346,4.138663074,-1.30087527,-1.906477938,-0.931309865,0.876788092,0.476813402,0.702263595,0.948272058,0.05358203,unstable
6.630264072,4.367456197,1.035262527,7.912794775,3.73216248,-0.605543885,-1.935485992,-1.191132603,0.997623715,0.395696196,0.464895574,0.948956482,0.057862349,unstable
3.708390807,6.006220186,6.451862212,6.449342594,2.878425417,-0.943154677,-1.069240557,-0.866030183,0.769992629,0.427100049,0.760383091,0.13603359,0.046758786,unstable
1.670242479,7.029129298,3.676381992,8.609307961,3.860788955,-0.793274449,-1.591593198,-1.475921307,0.147678054,0.088324903,0.532528837,0.254715249,-0.042166845,stable
4.51735638,8.122218216,8.32978678,4.11347593,4.662665509,-1.875684488,-1.567799408,-1.219181614,0.563914126,0.294146073,0.132652569,0.537014424,0.00377894,unstable
4.421157296,2.826112663,8.884689973,7.673554943,2.875120216,-0.8554318,-0.526196001,-1.493492415,0.964007359,0.12074653,0.764405412,0.476914691,0.051065722,unstable
2.669933565,3.458137587,1.087238724,2.881113548,3.874154523,-1.680769851,-0.938605084,-1.254779589,0.773487101,0.223531684,0.179734386,0.357684531,-0.054591837,stable
3.269705531,2.974447058,7.412014692,2.044121898,4.00037244,-1.459441152,-1.355901676,-1.185029612,0.75110206,0.535159923,0.990003932,0.273954637,0.032284249,unstable
2.336693274,2.137995117,8.888361754,5.083948498,2.554755291,-1.081377802,-0.726289599,-0.74708789,0.573299972,0.927020214,0.155757625,0.150776651,-0.016953565,stable
3.196220596,5.129570798,5.246636897,1.577899894,4.767716621,-1.107750041,-1.830856703,-1.829109877,0.63614233,0.727234263,0.703491942,0.835331577,0.052334821,unstable
1.783038748,3.511135324,2.953457674,2.266270999,4.042896078,-1.679940761,-0.829617574,-1.533337744,0.407475523,0.750424569,0.199161579,0.191809084,-0.044389899,stable
5.086534301,1.703877394,0.688540673,5.696841738,4.331366137,-1.801951016,-1.626553382,-0.902861739,0.193748479,0.553129173,0.598058363,0.657126025,-0.051038556,stable
1.469929592,4.763499571,1.595650564,5.506850127,3.604440412,-0.678727551,-1.577808601,-1.34790426,0.333896941,0.633361303,0.834389855,0.71765064,0.01431936,unstable
1.015358543,7.452188633,2.126720296,8.826777964,3.253746446,-0.833399085,-1.569524407,-0.850822955,0.094226555,0.314782568,0.591843977,0.611424362,-0.011611646,stable
7.142503008,8.086430604,3.417915011,6.863533372,2.248924524,-0.618287844,-0.618023576,-1.012613103,0.163989566,0.698356715,0.280828916,0.823577564,0.048239691,unstable
9.602392696,6.277362357,9.860168392,9.941730923,4.860668888,-1.196923685,-1.818829858,-1.844915344,0.296478125,0.861759915,0.625081956,0.196658034,0.051222728,unstable
6.453186772,5.144488559,6.767272869,8.089455468,3.742872671,-0.63368328,-1.874806904,-1.234382487,0.319911487,0.060630587,0.794530109,0.234557118,0.022949217,unstable
9.382533462,6.594900539,6.611163037,7.406341892,4.318824119,-1.458905722,-1.785994101,-1.073924296,0.860820952,0.504729656,0.45688451,0.534598336,0.069857582,unstable
2.376283069,7.484823791,9.588068249,6.195325905,3.473347739,-1.006766765,-1.210111614,-1.25646936,0.450176372,0.623789189,0.088279448,0.580600669,0.017338591,unstable
8.223556486,7.980055597,4.147142684,8.271358197,4.002536308,-1.596723583,-1.385680574,-1.020132151,0.514299017,0.831154294,0.290953992,0.132149431,0.041635159,unstable
2.304368539,2.616729168,7.447382579,7.745521472,4.144848932,-0.882806925,-1.3654905,-1.896551507,0.987264378,0.958257813,0.272538546,0.524581158,0.001663493,unstable
4.282627587,3.398475812,0.581159818,4.36090823,2.976401601,-1.356815005,-0.688665688,-0.930920909,0.493135802,0.62417214,0.316174909,0.84732299,0.027449868,unstable
4.787579901,2.494841818,3.246813357,5.51361754,3.820717367,-1.506079611,-0.717586152,-1.597051604,0.849271262,0.599302134,0.411183773,0.121243703,0.016997002,unstable
6.91660076,9.542336197,7.019254623,9.353377456,3.302260996,-1.926148633,-0.836783486,-0.539328877,0.542638077,0.391554458,0.184399357,0.117633052,0.015589205,unstable
4.014617697,2.456364491,5.969949492,3.984440317,3.784245249,-1.475597906,-1.396830099,-0.911817244,0.78344371,0.985939177,0.634417567,0.73116758,0.080407403,unstable
1.689285826,6.49126054,9.050603855,6.99155162,2.840921594,-0.943888934,-0.572035041,-1.324997619,0.881304738,0.688389533,0.963854849,0.540819729,0.05122025,unstable
3.352263256,7.895980419,5.669383616,4.922041123,2.152003269,-1.080903555,-0.566840412,-0.504259302,0.44453567,0.720107913,0.368315031,0.833042243,0.056374396,unstable
9.50769444,9.04009882,5.387372508,1.941799772,3.310151168,-0.782391185,-1.852190907,-0.675569076,0.082830716,0.640505941,0.232627798,0.694112519,-0.015769826,stable
3.147294965,9.565687944,5.895431679,8.276117152,4.060970257,-0.74394266,-1.955034146,-1.361993451,0.125917186,0.93141245,0.831877972,0.313980616,0.055814804,unstable
6.0732652,2.166802041,1.412017288,9.441644203,3.200872125,-1.451422297,-0.888449941,-0.860999888,0.944192145,0.812887635,0.801157982,0.621127381,0.006411192,unstable
7.887167112,6.076190082,1.364179536,0.621767723,3.03145097,-0.667907876,-0.981785701,-1.381757393,0.14405437,0.559520409,0.773858147,0.179347839,-0.041729066,stable
3.407153219,9.842863819,7.584751828,7.520126021,4.392062066,-1.848862875,-1.358896878,-1.184302313,0.872137292,0.107129305,0.06395371,0.824123537,0.019347557,unstable
1.703401993,8.443376169,7.527538467,8.854292575,3.62449727,-1.549239148,-1.412898776,-0.662359346,0.738581708,0.388227162,0.323285222,0.531306138,0.007440924,unstable
6.789797964,1.592229305,2.266198748,0.504015628,4.41147404,-1.312964275,-1.785830939,-1.312678826,0.819420475,0.179288649,0.272187218,0.702890148,-0.014052472,stable
3.103826937,9.171251218,6.310339724,7.076519096,3.422657126,-0.76619731,-0.811144428,-1.845315388,0.440873244,0.193071973,0.570878222,0.373550002,0.012719161,unstable
7.518432101,4.534127802,8.356023745,3.400430251,4.830025669,-1.62079456,-1.819772486,-1.389458623,0.316208489,0.156307743,0.421362716,0.926072593,0.011183962,unstable
